y,pred
47.0,58.0
50.0,51.0
55.0,50.0
36.0,53.0
39.0,41.0
34.0,41.0
31.0,36.0
21.0,33.0
28.0,25.0
26.0,28.0
18.0,26.0
9.0,21.0
9.0,13.0
13.0,11.0
17.0,13.0
9.0,16.0
6.0,12.0
7.0,9.0
5.0,8.0
9.0,6.0
5.0,9.0
5.0,7.0
5.0,6.0
6.0,6.0
3.0,7.0
4.0,5.0
3.0,5.0
5.0,5.0
1.0,5.0
4.0,3.0
2.0,4.0
1.0,3.0
2.0,2.0
3.0,3.0
3.0,4.0
3.0,4.0
3.0,4.0
2.0,4.0
5.0,3.0
6.0,5.0
8.0,6.0
9.0,8.0
12.0,10.0
10.0,12.0
21.0,11.0
18.0,19.0
21.0,19.0
21.0,22.0
35.0,22.0
41.0,32.0
60.0,39.0
68.0,54.0
88.0,64.0
77.0,81.0
96.0,79.0
123.0,91.0
114.0,113.0
115.0,113.0
88.0,115.0
153.0,96.0
138.0,135.0
150.0,135.0
132.0,146.0
137.0,136.0
120.0,136.0
127.0,124.0
136.0,125.0
124.0,131.0
132.0,126.0
128.0,130.0
119.0,128.0
117.0,121.0
110.0,118.0
119.0,111.0
141.0,116.0
124.0,133.0
117.0,126.0
115.0,120.0
114.0,116.0
129.0,114.0
145.0,124.0
144.0,138.0
159.0,141.0
120.0,154.0
130.0,130.0
154.0,130.0
131.0,145.0
149.0,134.0
141.0,145.0
147.0,141.0
136.0,144.0
138.0,138.0
130.0,137.0
142.0,131.0
117.0,138.0
141.0,122.0
132.0,135.0
155.0,132.0
144.0,147.0
137.0,144.0
145.0,139.0
135.0,142.0
149.0,136.0
128.0,144.0
119.0,132.0
122.0,122.0
122.0,121.0
145.0,120.0
92.0,137.0
112.0,105.0
106.0,111.0
107.0,106.0
133.0,106.0
131.0,125.0
126.0,128.0
125.0,127.0
134.0,125.0
138.0,130.0
123.0,135.0
141.0,126.0
130.0,136.0
131.0,131.0
141.0,130.0
137.0,137.0
134.0,136.0
132.0,134.0
135.0,132.0
119.0,133.0
102.0,123.0
98.0,108.0
108.0,100.0
100.0,105.0
105.0,101.0
99.0,104.0
101.0,100.0
66.0,101.0
111.0,76.0
84.0,100.0
114.0,88.0
101.0,106.0
85.0,102.0
78.0,90.0
86.0,82.0
67.0,84.0
61.0,71.0
60.0,64.0
70.0,61.0
38.0,67.0
47.0,47.0
51.0,48.0
38.0,50.0
36.0,41.0
33.0,39.0
19.0,35.0
30.0,24.0
22.0,29.0
17.0,24.0
19.0,20.0
14.0,20.0
9.0,16.0
10.0,12.0
9.0,11.0
5.0,10.0
9.0,7.0
6.0,9.0
8.0,8.0
9.0,9.0
6.0,10.0
4.0,8.0
6.0,6.0
3.0,7.0
10.0,5.0
3.0,10.0
2.0,5.0
3.0,4.0
0.0,4.0
0.0,2.0
0.0,1.0
4.0,1.0
4.0,4.0
1.0,5.0
4.0,3.0
8.0,4.0
8.0,8.0
9.0,9.0
7.0,10.0
10.0,9.0
15.0,10.0
20.0,14.0
24.0,19.0
21.0,24.0
33.0,22.0
41.0,30.0
55.0,38.0
53.0,50.0
81.0,53.0
70.0,73.0
75.0,71.0
93.0,75.0
98.0,87.0
99.0,94.0
118.0,98.0
113.0,112.0
133.0,112.0
152.0,127.0
136.0,143.0
158.0,138.0
143.0,152.0
127.0,144.0
118.0,132.0
145.0,122.0
119.0,136.0
155.0,123.0
121.0,146.0
109.0,127.0
136.0,115.0
121.0,129.0
111.0,121.0
131.0,114.0
128.0,126.0
140.0,126.0
118.0,135.0
136.0,123.0
115.0,131.0
145.0,119.0
147.0,137.0
140.0,142.0
143.0,140.0
152.0,142.0
130.0,147.0
146.0,135.0
139.0,142.0
148.0,139.0
138.0,144.0
132.0,139.0
155.0,133.0
124.0,148.0
152.0,130.0
147.0,145.0
155.0,145.0
131.0,151.0
141.0,137.0
161.0,139.0
145.0,153.0
133.0,146.0
156.0,137.0
183.0,149.0
167.0,171.0
149.0,167.0
149.0,155.0
159.0,150.0
149.0,154.0
129.0,149.0
150.0,135.0
130.0,145.0
146.0,133.0
139.0,142.0
156.0,139.0
166.0,150.0
143.0,160.0
123.0,147.0
161.0,130.0
159.0,151.0
177.0,154.0
150.0,170.0
135.0,155.0
137.0,141.0
142.0,137.0
151.0,139.0
137.0,146.0
117.0,139.0
108.0,124.0
122.0,112.0
105.0,117.0
103.0,107.0
96.0,105.0
111.0,98.0
105.0,106.0
110.0,105.0
113.0,108.0
83.0,111.0
79.0,91.0
84.0,83.0
66.0,83.0
65.0,70.0
61.0,67.0
71.0,63.0
77.0,68.0
72.0,74.0
76.0,73.0
59.0,76.0
49.0,64.0
53.0,54.0
53.0,53.0
36.0,53.0
38.0,42.0
38.0,40.0
22.0,38.0
26.0,27.0
36.0,27.0
24.0,33.0
24.0,27.0
18.0,26.0
17.0,21.0
20.0,19.0
11.0,20.0
10.0,14.0
12.0,12.0
6.0,13.0
4.0,8.0
7.0,6.0
6.0,7.0
14.0,7.0
6.0,13.0
8.0,9.0
7.0,9.0
3.0,8.0
2.0,5.0
5.0,4.0
4.0,5.0
1.0,5.0
4.0,3.0
6.0,4.0
2.0,6.0
7.0,4.0
4.0,7.0
8.0,5.0
8.0,8.0
9.0,9.0
10.0,10.0
8.0,11.0
14.0,9.0
13.0,13.0
20.0,14.0
16.0,19.0
12.0,17.0
27.0,14.0
35.0,24.0
28.0,32.0
49.0,30.0
37.0,44.0
34.0,39.0
54.0,36.0
48.0,49.0
62.0,48.0
81.0,59.0
70.0,75.0
91.0,72.0
79.0,86.0
90.0,81.0
94.0,87.0
101.0,92.0
94.0,98.0
118.0,96.0
93.0,111.0
101.0,98.0
105.0,100.0
91.0,103.0
107.0,94.0
105.0,103.0
108.0,103.0
101.0,107.0
119.0,103.0
111.0,114.0
106.0,111.0
130.0,108.0
93.0,123.0
134.0,101.0
124.0,124.0
143.0,122.0
150.0,136.0
133.0,145.0
121.0,136.0
193.0,126.0
155.0,171.0
159.0,157.0
165.0,159.0
152.0,162.0
156.0,153.0
137.0,155.0
154.0,141.0
146.0,149.0
153.0,145.0
131.0,150.0
143.0,136.0
159.0,140.0
164.0,152.0
131.0,159.0
153.0,139.0
155.0,149.0
167.0,151.0
166.0,161.0
144.0,164.0
149.0,149.0
162.0,148.0
145.0,156.0
135.0,147.0
133.0,139.0
119.0,134.0
125.0,122.0
119.0,123.0
134.0,119.0
145.0,129.0
127.0,139.0
136.0,130.0
147.0,134.0
150.0,142.0
140.0,147.0
147.0,141.0
129.0,145.0
135.0,133.0
134.0,134.0
136.0,132.0
124.0,134.0
157.0,126.0
104.0,147.0
109.0,116.0
98.0,112.0
106.0,101.0
102.0,103.0
95.0,102.0
87.0,97.0
122.0,89.0
96.0,111.0
100.0,100.0
56.0,100.0
71.0,69.0
83.0,70.0
85.0,78.0
90.0,82.0
61.0,88.0
70.0,70.0
58.0,70.0
55.0,61.0
50.0,57.0
59.0,52.0
66.0,57.0
47.0,63.0
54.0,52.0
32.0,54.0
42.0,38.0
41.0,41.0
26.0,41.0
33.0,31.0
39.0,33.0
19.0,37.0
18.0,25.0
22.0,21.0
25.0,22.0
18.0,24.0
22.0,21.0
17.0,22.0
13.0,19.0
14.0,15.0
14.0,15.0
6.0,14.0
17.0,9.0
15.0,15.0
7.0,16.0
10.0,10.0
7.0,11.0
9.0,9.0
1.0,10.0
5.0,4.0
4.0,5.0
3.0,5.0
2.0,4.0
8.0,3.0
6.0,7.0
7.0,7.0
5.0,8.0
5.0,7.0
3.0,6.0
4.0,5.0
7.0,5.0
4.0,7.0
3.0,6.0
8.0,5.0
9.0,8.0
9.0,9.0
12.0,10.0
15.0,12.0
10.0,15.0
16.0,12.0
13.0,16.0
18.0,14.0
16.0,18.0
24.0,17.0
35.0,23.0
29.0,32.0
28.0,30.0
35.0,30.0
37.0,34.0
42.0,36.0
49.0,41.0
49.0,47.0
52.0,48.0
46.0,52.0
54.0,48.0
72.0,53.0
74.0,66.0
84.0,71.0
71.0,80.0
79.0,74.0
62.0,78.0
82.0,66.0
98.0,77.0
91.0,91.0
98.0,91.0
103.0,97.0
98.0,101.0
88.0,98.0
113.0,91.0
119.0,106.0
98.0,114.0
117.0,103.0
128.0,113.0
135.0,122.0
139.0,130.0
135.0,136.0
146.0,135.0
132.0,142.0
139.0,134.0
132.0,137.0
117.0,133.0
135.0,121.0
120.0,130.0
127.0,121.0
122.0,125.0
117.0,122.0
149.0,118.0
140.0,139.0
118.0,138.0
145.0,124.0
137.0,139.0
145.0,135.0
131.0,142.0
152.0,134.0
145.0,146.0
156.0,144.0
134.0,152.0
136.0,139.0
113.0,136.0
137.0,119.0
132.0,131.0
134.0,130.0
144.0,132.0
139.0,140.0
135.0,138.0
144.0,135.0
153.0,141.0
154.0,148.0
110.0,151.0
124.0,122.0
148.0,123.0
125.0,138.0
146.0,128.0
139.0,141.0
130.0,138.0
111.0,132.0
94.0,117.0
108.0,100.0
113.0,105.0
80.0,109.0
111.0,88.0
90.0,104.0
94.0,93.0
106.0,93.0
82.0,102.0
70.0,87.0
66.0,76.0
53.0,69.0
77.0,57.0
69.0,71.0
72.0,69.0
66.0,71.0
61.0,68.0
86.0,63.0
80.0,79.0
54.0,79.0
59.0,62.0
63.0,61.0
45.0,62.0
37.0,50.0
35.0,42.0
30.0,37.0
31.0,32.0
29.0,31.0
23.0,30.0
24.0,26.0
25.0,25.0
14.0,25.0
22.0,18.0
20.0,21.0
17.0,20.0
19.0,19.0
19.0,20.0
8.0,20.0
6.0,12.0
4.0,9.0
10.0,6.0
15.0,9.0
6.0,14.0
2.0,9.0
10.0,5.0
4.0,9.0
8.0,6.0
8.0,9.0
7.0,9.0
11.0,8.0
5.0,11.0
4.0,7.0
8.0,6.0
6.0,8.0
8.0,7.0
3.0,8.0
0.0,5.0
3.0,2.0
3.0,3.0
3.0,4.0
3.0,4.0
6.0,4.0
7.0,6.0
10.0,7.0
3.0,10.0
10.0,6.0
6.0,9.0
19.0,8.0
7.0,16.0
11.0,10.0
12.0,12.0
15.0,12.0
16.0,15.0
23.0,16.0
16.0,22.0
30.0,18.0
23.0,27.0
41.0,25.0
45.0,37.0
55.0,42.0
42.0,51.0
35.0,46.0
46.0,39.0
48.0,44.0
54.0,46.0
68.0,52.0
94.0,64.0
78.0,85.0
81.0,80.0
102.0,82.0
103.0,95.0
109.0,100.0
93.0,106.0
72.0,97.0
90.0,79.0
95.0,87.0
167.0,91.0
143.0,143.0
133.0,142.0
116.0,137.0
130.0,122.0
140.0,126.0
135.0,134.0
148.0,134.0
148.0,143.0
125.0,146.0
155.0,131.0
126.0,147.0
129.0,131.0
120.0,130.0
124.0,122.0
135.0,122.0
124.0,130.0
124.0,125.0
111.0,124.0
127.0,114.0
112.0,122.0
106.0,114.0
107.0,108.0
95.0,107.0
118.0,98.0
126.0,111.0
101.0,121.0
139.0,107.0
119.0,129.0
110.0,120.0
136.0,113.0
122.0,128.0
122.0,122.0
129.0,122.0
139.0,127.0
86.0,134.0
85.0,100.0
94.0,90.0
99.0,91.0
100.0,96.0
103.0,99.0
80.0,102.0
94.0,86.0
80.0,92.0
71.0,82.0
68.0,74.0
72.0,70.0
65.0,71.0
74.0,67.0
57.0,72.0
69.0,61.0
59.0,67.0
60.0,61.0
64.0,60.0
52.0,63.0
76.0,55.0
54.0,70.0
53.0,58.0
47.0,55.0
43.0,49.0
38.0,45.0
44.0,40.0
33.0,43.0
31.0,36.0
32.0,33.0
34.0,32.0
32.0,34.0
33.0,33.0
38.0,34.0
25.0,37.0
25.0,29.0
21.0,27.0
20.0,23.0
16.0,21.0
14.0,18.0
6.0,16.0
13.0,10.0
10.0,13.0
9.0,11.0
5.0,10.0
9.0,7.0
6.0,9.0
4.0,8.0
2.0,6.0
6.0,4.0
5.0,6.0
2.0,6.0
5.0,4.0
4.0,6.0
4.0,5.0
5.0,5.0
3.0,6.0
3.0,5.0
1.0,5.0
3.0,3.0
3.0,4.0
1.0,4.0
1.0,3.0
5.0,2.0
3.0,5.0
2.0,5.0
0.0,4.0
4.0,2.0
5.0,4.0
7.0,5.0
6.0,7.0
9.0,8.0
12.0,10.0
15.0,12.0
23.0,15.0
29.0,22.0
28.0,28.0
31.0,29.0
56.0,31.0
69.0,49.0
58.0,63.0
65.0,60.0
86.0,64.0
96.0,79.0
124.0,91.0
120.0,115.0
118.0,119.0
134.0,119.0
150.0,129.0
127.0,143.0
113.0,132.0
115.0,119.0
136.0,116.0
123.0,129.0
137.0,124.0
126.0,133.0
129.0,127.0
118.0,128.0
147.0,120.0
142.0,138.0
110.0,139.0
101.0,119.0
105.0,107.0
114.0,104.0
111.0,110.0
116.0,111.0
131.0,114.0
99.0,126.0
115.0,107.0
134.0,113.0
116.0,126.0
107.0,118.0
131.0,111.0
125.0,124.0
127.0,124.0
131.0,126.0
144.0,129.0
127.0,139.0
138.0,130.0
120.0,136.0
120.0,124.0
147.0,121.0
135.0,138.0
143.0,134.0
143.0,141.0
134.0,141.0
126.0,135.0
147.0,128.0
153.0,140.0
143.0,148.0
127.0,144.0
105.0,132.0
141.0,112.0
123.0,131.0
138.0,124.0
129.0,134.0
128.0,130.0
119.0,128.0
109.0,121.0
139.0,112.0
114.0,130.0
136.0,118.0
132.0,131.0
131.0,131.0
133.0,130.0
104.0,132.0
123.0,112.0
113.0,120.0
142.0,114.0
141.0,133.0
130.0,138.0
121.0,132.0
131.0,124.0
104.0,128.0
102.0,110.0
87.0,105.0
89.0,91.0
70.0,89.0
77.0,76.0
69.0,77.0
81.0,71.0
62.0,78.0
62.0,67.0
66.0,64.0
61.0,65.0
52.0,62.0
56.0,55.0
56.0,56.0
51.0,56.0
61.0,53.0
40.0,59.0
57.0,46.0
50.0,54.0
46.0,51.0
39.0,48.0
33.0,42.0
36.0,36.0
44.0,36.0
27.0,42.0
19.0,32.0
19.0,24.0
13.0,21.0
20.0,16.0
18.0,19.0
13.0,19.0
11.0,16.0
15.0,14.0
10.0,15.0
16.0,12.0
4.0,16.0
7.0,8.0
4.0,8.0
5.0,6.0
10.0,6.0
2.0,9.0
4.0,5.0
4.0,6.0
6.0,5.0
5.0,6.0
1.0,6.0
4.0,3.0
0.0,5.0
4.0,2.0
3.0,5.0
2.0,4.0
0.0,3.0
2.0,2.0
2.0,3.0
4.0,3.0
2.0,4.0
3.0,4.0
4.0,4.0
6.0,5.0
4.0,6.0
9.0,5.0
11.0,9.0
12.0,11.0
14.0,12.0
18.0,14.0
11.0,18.0
28.0,14.0
35.0,24.0
47.0,32.0
67.0,43.0
62.0,60.0
72.0,62.0
93.0,70.0
96.0,86.0
110.0,93.0
109.0,105.0
122.0,108.0
124.0,118.0
143.0,122.0
123.0,136.0
142.0,127.0
120.0,137.0
150.0,124.0
140.0,142.0
148.0,139.0
121.0,145.0
148.0,128.0
130.0,141.0
120.0,132.0
120.0,124.0
129.0,121.0
127.0,125.0
119.0,126.0
132.0,121.0
134.0,128.0
132.0,131.0
150.0,131.0
137.0,144.0
124.0,138.0
171.0,128.0
154.0,157.0
123.0,153.0
141.0,133.0
148.0,138.0
135.0,143.0
151.0,136.0
130.0,146.0
128.0,133.0
112.0,129.0
130.0,116.0
139.0,125.0
162.0,133.0
170.0,153.0
132.0,165.0
126.0,142.0
133.0,131.0
142.0,131.0
153.0,137.0
178.0,148.0
133.0,168.0
155.0,143.0
140.0,152.0
127.0,142.0
138.0,131.0
142.0,136.0
152.0,139.0
114.0,147.0
122.0,123.0
123.0,123.0
133.0,121.0
125.0,129.0
145.0,126.0
148.0,139.0
169.0,144.0
113.0,161.0
130.0,127.0
129.0,129.0
136.0,127.0
145.0,132.0
140.0,141.0
135.0,139.0
155.0,136.0
132.0,148.0
152.0,136.0
116.0,147.0
136.0,124.0
117.0,132.0
124.0,120.0
126.0,122.0
148.0,124.0
81.0,140.0
102.0,98.0
85.0,101.0
86.0,88.0
93.0,86.0
87.0,91.0
84.0,88.0
94.0,86.0
67.0,91.0
97.0,74.0
69.0,90.0
62.0,74.0
64.0,67.0
49.0,65.0
52.0,53.0
34.0,53.0
42.0,40.0
44.0,41.0
36.0,43.0
31.0,38.0
27.0,34.0
34.0,30.0
16.0,33.0
19.0,22.0
20.0,21.0
17.0,21.0
22.0,19.0
18.0,22.0
18.0,20.0
9.0,19.0
4.0,13.0
7.0,7.0
8.0,8.0
12.0,8.0
10.0,12.0
4.0,11.0
4.0,7.0
1.0,6.0
2.0,3.0
2.0,3.0
0.0,3.0
1.0,2.0
1.0,2.0
4.0,2.0
3.0,5.0
2.0,4.0
0.0,3.0
1.0,2.0
6.0,2.0
4.0,5.0
5.0,5.0
8.0,6.0
4.0,8.0
1.0,6.0
9.0,4.0
7.0,8.0
14.0,8.0
28.0,13.0
29.0,24.0
16.0,28.0
31.0,21.0
36.0,29.0
39.0,34.0
66.0,38.0
56.0,58.0
64.0,57.0
88.0,63.0
85.0,81.0
113.0,83.0
108.0,104.0
136.0,107.0
109.0,128.0
148.0,114.0
133.0,138.0
116.0,133.0
140.0,121.0
164.0,134.0
140.0,153.0
150.0,143.0
131.0,148.0
126.0,135.0
142.0,128.0
129.0,136.0
119.0,130.0
128.0,122.0
111.0,126.0
115.0,114.0
133.0,114.0
115.0,127.0
114.0,118.0
141.0,115.0
115.0,132.0
117.0,119.0
144.0,118.0
141.0,136.0
149.0,138.0
129.0,145.0
121.0,133.0
146.0,125.0
134.0,138.0
139.0,134.0
134.0,138.0
145.0,135.0
155.0,141.0
140.0,150.0
131.0,142.0
147.0,134.0
126.0,142.0
132.0,129.0
138.0,131.0
139.0,135.0
159.0,137.0
136.0,152.0
121.0,140.0
129.0,127.0
163.0,127.0
146.0,150.0
128.0,146.0
124.0,134.0
141.0,127.0
118.0,135.0
112.0,122.0
112.0,115.0
127.0,112.0
122.0,121.0
138.0,121.0
149.0,132.0
132.0,143.0
155.0,135.0
139.0,148.0
133.0,140.0
129.0,135.0
151.0,130.0
143.0,144.0
135.0,142.0
109.0,137.0
167.0,117.0
128.0,151.0
119.0,133.0
121.0,124.0
109.0,122.0
111.0,111.0
132.0,111.0
121.0,125.0
108.0,121.0
97.0,112.0
95.0,101.0
115.0,96.0
103.0,108.0
114.0,104.0
80.0,111.0
100.0,89.0
81.0,97.0
83.0,85.0
81.0,84.0
64.0,82.0
61.0,69.0
75.0,64.0
58.0,71.0
56.0,62.0
63.0,58.0
51.0,61.0
43.0,54.0
24.0,47.0
25.0,31.0
22.0,27.0
29.0,23.0
19.0,27.0
13.0,22.0
14.0,17.0
15.0,15.0
16.0,16.0
8.0,16.0
13.0,11.0
11.0,13.0
8.0,12.0
9.0,10.0
10.0,10.0
5.0,11.0
7.0,7.0
4.0,8.0
3.0,6.0
3.0,5.0
2.0,5.0
6.0,3.0
0.0,6.0
6.0,2.0
3.0,6.0
2.0,4.0
3.0,4.0
4.0,4.0
6.0,5.0
3.0,6.0
3.0,5.0
0.0,5.0
5.0,2.0
6.0,5.0
7.0,6.0
6.0,8.0
8.0,8.0
15.0,8.0
18.0,14.0
18.0,17.0
14.0,19.0
14.0,16.0
41.0,15.0
45.0,34.0
83.0,42.0
60.0,71.0
65.0,63.0
82.0,66.0
84.0,77.0
102.0,81.0
120.0,96.0
117.0,113.0
115.0,116.0
132.0,115.0
132.0,127.0
137.0,129.0
138.0,135.0
134.0,137.0
137.0,134.0
142.0,135.0
132.0,139.0
108.0,133.0
148.0,116.0
128.0,137.0
116.0,129.0
126.0,120.0
125.0,124.0
99.0,123.0
111.0,106.0
133.0,109.0
118.0,125.0
130.0,119.0
123.0,127.0
126.0,123.0
162.0,125.0
122.0,150.0
149.0,129.0
132.0,144.0
127.0,134.0
146.0,128.0
134.0,140.0
125.0,135.0
142.0,128.0
121.0,137.0
142.0,125.0
150.0,137.0
142.0,145.0
132.0,142.0
143.0,135.0
155.0,140.0
136.0,149.0
146.0,139.0
156.0,144.0
161.0,151.0
136.0,157.0
147.0,142.0
162.0,145.0
157.0,155.0
147.0,155.0
149.0,149.0
152.0,148.0
141.0,149.0
116.0,142.0
137.0,123.0
103.0,132.0
116.0,110.0
128.0,114.0
139.0,123.0
143.0,133.0
131.0,140.0
141.0,133.0
123.0,138.0
158.0,127.0
150.0,148.0
136.0,148.0
134.0,140.0
138.0,136.0
129.0,136.0
142.0,130.0
135.0,138.0
136.0,135.0
97.0,135.0
112.0,108.0
112.0,111.0
101.0,110.0
93.0,103.0
92.0,96.0
94.0,92.0
84.0,93.0
80.0,87.0
84.0,82.0
100.0,83.0
87.0,95.0
90.0,89.0
88.0,90.0
74.0,88.0
64.0,78.0
70.0,68.0
57.0,69.0
72.0,60.0
63.0,69.0
50.0,64.0
43.0,55.0
52.0,47.0
46.0,50.0
36.0,47.0
23.0,40.0
34.0,29.0
67.0,60.0
82.0,65.0
65.0,77.0
88.0,69.0
83.0,82.0
85.0,82.0
91.0,84.0
82.0,89.0
101.0,84.0
102.0,96.0
116.0,100.0
109.0,111.0
121.0,109.0
146.0,117.0
113.0,136.0
101.0,119.0
104.0,107.0
125.0,104.0
142.0,117.0
118.0,134.0
119.0,123.0
139.0,121.0
118.0,132.0
120.0,121.0
139.0,121.0
145.0,132.0
143.0,140.0
124.0,142.0
128.0,129.0
159.0,128.0
149.0,148.0
150.0,147.0
145.0,149.0
144.0,145.0
157.0,143.0
169.0,152.0
157.0,162.0
171.0,158.0
185.0,166.0
171.0,178.0
173.0,172.0
183.0,172.0
207.0,178.0
169.0,197.0
186.0,176.0
200.0,183.0
214.0,193.0
206.0,206.0
203.0,205.0
242.0,203.0
211.0,228.0
263.0,214.0
240.0,248.0
230.0,240.0
254.0,232.0
274.0,246.0
232.0,262.0
212.0,240.0
241.0,220.0
212.0,232.0
230.0,215.0
252.0,224.0
186.0,241.0
192.0,201.0
169.0,194.0
173.0,174.0
166.0,171.0
149.0,166.0
118.0,153.0
97.0,128.0
66.0,105.0
47.0,76.0
26.0,55.0
31.0,34.0
16.0,31.0
26.0,20.0
25.0,25.0
12.0,25.0
14.0,17.0
14.0,16.0
13.0,14.0
9.0,14.0
18.0,11.0
16.0,17.0
12.0,17.0
19.0,14.0
13.0,19.0
19.0,15.0
30.0,18.0
15.0,27.0
19.0,19.0
26.0,20.0
27.0,25.0
31.0,27.0
41.0,30.0
64.0,38.0
35.0,57.0
46.0,42.0
41.0,46.0
43.0,42.0
56.0,43.0
61.0,53.0
60.0,59.0
55.0,60.0
62.0,57.0
52.0,60.0
54.0,54.0
83.0,54.0
74.0,74.0
84.0,73.0
80.0,81.0
89.0,80.0
80.0,86.0
99.0,82.0
93.0,94.0
100.0,92.0
88.0,98.0
83.0,91.0
123.0,85.0
90.0,111.0
94.0,95.0
117.0,95.0
105.0,109.0
108.0,105.0
96.0,107.0
101.0,99.0
110.0,100.0
124.0,106.0
126.0,118.0
110.0,123.0
108.0,114.0
107.0,110.0
110.0,107.0
123.0,108.0
122.0,118.0
101.0,120.0
103.0,107.0
104.0,104.0
117.0,103.0
109.0,112.0
86.0,110.0
102.0,93.0
116.0,100.0
98.0,110.0
93.0,101.0
113.0,96.0
109.0,107.0
123.0,107.0
126.0,118.0
108.0,123.0
142.0,112.0
137.0,132.0
174.0,134.0
141.0,161.0
167.0,146.0
180.0,160.0
177.0,172.0
160.0,174.0
169.0,164.0
176.0,167.0
179.0,171.0
144.0,175.0
163.0,153.0
123.0,159.0
141.0,132.0
154.0,138.0
170.0,147.0
153.0,162.0
151.0,155.0
147.0,152.0
174.0,147.0
177.0,164.0
179.0,172.0
169.0,176.0
160.0,170.0
152.0,162.0
182.0,154.0
157.0,172.0
174.0,160.0
209.0,169.0
179.0,195.0
188.0,182.0
195.0,187.0
193.0,190.0
208.0,190.0
216.0,201.0
220.0,210.0
223.0,215.0
228.0,219.0
229.0,224.0
215.0,226.0
235.0,217.0
262.0,228.0
270.0,249.0
266.0,261.0
242.0,263.0
251.0,247.0
252.0,247.0
279.0,248.0
264.0,267.0
293.0,263.0
270.0,282.0
257.0,271.0
266.0,259.0
262.0,262.0
258.0,259.0
242.0,256.0
242.0,244.0
213.0,240.0
230.0,219.0
183.0,225.0
178.0,193.0
125.0,181.0
74.0,140.0
82.0,93.0
51.0,84.0
57.0,58.0
40.0,57.0
19.0,45.0
26.0,27.0
19.0,26.0
19.0,21.0
13.0,20.0
9.0,16.0
12.0,12.0
7.0,12.0
11.0,9.0
9.0,11.0
19.0,10.0
10.0,17.0
8.0,13.0
11.0,11.0
14.0,11.0
14.0,14.0
25.0,14.0
24.0,22.0
18.0,24.0
24.0,21.0
27.0,24.0
22.0,26.0
32.0,24.0
41.0,30.0
36.0,38.0
36.0,37.0
42.0,37.0
48.0,40.0
45.0,46.0
49.0,45.0
52.0,49.0
52.0,51.0
75.0,52.0
68.0,68.0
72.0,68.0
70.0,71.0
70.0,70.0
74.0,70.0
87.0,73.0
87.0,82.0
87.0,85.0
84.0,87.0
72.0,85.0
80.0,76.0
110.0,79.0
83.0,100.0
81.0,87.0
95.0,84.0
103.0,91.0
91.0,98.0
88.0,93.0
103.0,90.0
94.0,99.0
109.0,94.0
85.0,105.0
115.0,91.0
91.0,108.0
95.0,95.0
104.0,95.0
85.0,101.0
80.0,89.0
102.0,83.0
98.0,96.0
88.0,96.0
118.0,91.0
85.0,110.0
75.0,91.0
98.0,80.0
89.0,92.0
89.0,89.0
91.0,89.0
106.0,90.0
98.0,100.0
92.0,99.0
90.0,94.0
98.0,91.0
100.0,95.0
107.0,98.0
111.0,104.0
83.0,109.0
91.0,91.0
97.0,91.0
78.0,94.0
81.0,83.0
95.0,82.0
99.0,90.0
93.0,96.0
94.0,94.0
79.0,94.0
100.0,83.0
78.0,95.0
92.0,82.0
81.0,90.0
90.0,83.0
92.0,88.0
80.0,90.0
77.0,83.0
73.0,79.0
89.0,74.0
95.0,84.0
96.0,91.0
89.0,95.0
73.0,91.0
75.0,78.0
76.0,76.0
59.0,75.0
82.0,64.0
68.0,77.0
53.0,70.0
60.0,58.0
48.0,60.0
51.0,51.0
78.0,52.0
56.0,70.0
56.0,60.0
47.0,59.0
49.0,51.0
41.0,49.0
44.0,44.0
47.0,44.0
37.0,47.0
50.0,40.0
36.0,48.0
34.0,39.0
34.0,36.0
26.0,35.0
22.0,29.0
22.0,25.0
28.0,23.0
29.0,27.0
20.0,29.0
27.0,23.0
14.0,27.0
21.0,18.0
24.0,21.0
38.0,24.0
22.0,34.0
11.0,26.0
14.0,17.0
9.0,15.0
11.0,11.0
18.0,12.0
7.0,17.0
17.0,11.0
9.0,16.0
11.0,12.0
12.0,12.0
16.0,13.0
21.0,16.0
18.0,20.0
26.0,19.0
24.0,25.0
47.0,25.0
35.0,41.0
32.0,37.0
48.0,35.0
55.0,44.0
45.0,52.0
40.0,48.0
55.0,44.0
61.0,52.0
71.0,58.0
91.0,68.0
51.0,84.0
70.0,61.0
79.0,68.0
85.0,75.0
85.0,81.0
94.0,84.0
66.0,91.0
65.0,74.0
68.0,68.0
45.0,68.0
51.0,52.0
55.0,52.0
39.0,54.0
47.0,43.0
45.0,47.0
41.0,45.0
43.0,42.0
46.0,44.0
54.0,46.0
47.0,51.0
50.0,49.0
53.0,50.0
73.0,53.0
50.0,67.0
42.0,56.0
59.0,47.0
60.0,56.0
45.0,58.0
50.0,50.0
48.0,51.0
52.0,49.0
44.0,51.0
58.0,47.0
60.0,55.0
60.0,58.0
59.0,60.0
57.0,59.0
64.0,58.0
44.0,63.0
54.0,50.0
67.0,53.0
65.0,63.0
56.0,64.0
53.0,59.0
53.0,55.0
62.0,54.0
52.0,59.0
48.0,54.0
46.0,51.0
63.0,48.0
64.0,59.0
50.0,63.0
72.0,54.0
63.0,67.0
67.0,64.0
75.0,67.0
78.0,72.0
71.0,76.0
82.0,73.0
81.0,79.0
93.0,80.0
100.0,89.0
